Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-26 08:32:00+00:00,2.013989925384521,2.014149904251098,2.0137200355529785,2.013969898223877,2.013969898223877,0
2023-12-26 08:33:00+00:00,2.013969898223877,2.0140299797058105,2.013679981231689,2.0138399600982666,2.0138399600982666,0
2023-12-26 08:34:00+00:00,2.013780117034912,2.0140299797058105,2.013619899749756,2.0139400959014893,2.0139400959014893,0
2023-12-26 08:35:00+00:00,2.0139000415802,2.013989925384521,2.013619899749756,2.013780117034912,2.013780117034912,0
2023-12-26 08:36:00+00:00,2.0138299465179443,2.013890027999878,2.013469934463501,2.0137500762939453,2.0137500762939453,0
2023-12-26 08:37:00+00:00,2.0138299465179443,2.0138399600982666,2.013590097427368,2.013789892196656,2.013789892196656,0
2023-12-26 08:38:00+00:00,2.013799905776977,2.0139100551605225,2.01350998878479,2.013580083847046,2.013580083847046,0
2023-12-26 08:39:00+00:00,2.013629913330078,2.013780117034912,2.013469934463501,2.0136098861694336,2.0136098861694336,0
2023-12-26 08:40:00+00:00,2.0135600566864014,2.013710021972656,2.0133299827575684,2.013430118560791,2.013430118560791,0
2023-12-26 08:41:00+00:00,2.013499975204468,2.013590097427368,2.0132699012756348,2.0135300159454346,2.0135300159454346,0
2023-12-26 08:42:00+00:00,2.013499975204468,2.0136499404907227,2.0131399631500244,2.013180017471313,2.013180017471313,0
2023-12-26 08:43:00+00:00,2.0132598876953125,2.01338005065918,2.0130200386047363,2.013240098953247,2.013240098953247,0
2023-12-26 08:44:00+00:00,2.0132699012756348,2.01328992843628,2.012840032577514,2.01311993598938,2.01311993598938,0
2023-12-26 08:45:00+00:00,2.0131399631500244,2.013170003890991,2.012900114059448,2.012979984283448,2.012979984283448,0
2023-12-26 08:46:00+00:00,2.013050079345703,2.0132200717926025,2.012789964675904,2.0129499435424805,2.0129499435424805,0
2023-12-26 08:47:00+00:00,2.0128300189971924,2.0129199028015137,2.0125300884246826,2.012680053710937,2.012680053710937,0
2023-12-26 08:48:00+00:00,2.012660026550293,2.0127499103546143,2.0124199390411377,2.012660026550293,2.012660026550293,0
2023-12-26 08:49:00+00:00,2.01269006729126,2.0127999782562256,2.012310028076172,2.012480020523072,2.012480020523072,0
2023-12-26 08:50:00+00:00,2.012480020523072,2.0127499103546143,2.012200117111206,2.0125699043273926,2.0125699043273926,0
2023-12-26 08:51:00+00:00,2.012550115585327,2.0126099586486816,2.0123400688171387,2.012500047683716,2.012500047683716,0
2023-12-26 08:52:00+00:00,2.0125200748443604,2.012880086898804,2.0123000144958496,2.0127100944519043,2.0127100944519043,0
2023-12-26 08:53:00+00:00,2.01269006729126,2.012850046157837,2.0124499797821045,2.012579917907715,2.012579917907715,0
2023-12-26 08:54:00+00:00,2.012629985809326,2.012880086898804,2.0122499465942383,2.012660026550293,2.012660026550293,0
2023-12-26 08:55:00+00:00,2.0126500129699707,2.0128300189971924,2.012579917907715,2.0127599239349365,2.0127599239349365,0
2023-12-26 08:56:00+00:00,2.0127599239349365,2.012840032577514,2.0124499797821045,2.0127499103546143,2.0127499103546143,0
2023-12-26 08:57:00+00:00,2.012739896774292,2.012779951095581,2.0124599933624268,2.0126500129699707,2.0126500129699707,0
2023-12-26 08:58:00+00:00,2.0126399993896484,2.0127100944519043,2.012360095977783,2.012550115585327,2.012550115585327,0
2023-12-26 08:59:00+00:00,2.012589931488037,2.0127298831939697,2.012370109558105,2.0127100944519043,2.0127100944519043,0
2023-12-26 09:00:00+00:00,2.012660026550293,2.01282000541687,2.0124099254608154,2.012680053710937,2.012680053710937,0
2023-12-26 09:01:00+00:00,2.012680053710937,2.012809991836548,2.012389898300171,2.012779951095581,2.012779951095581,0
2023-12-26 09:02:00+00:00,2.01269006729126,2.012809991836548,2.012370109558105,2.0127298831939697,2.0127298831939697,0
